,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
412,0 days 01:12:07.734000,63,0 days 00:01:36.658000,15,3,,,0 days 00:00:35.536000,0 days 00:00:30.805000,0 days 00:00:30.317000,0 days 01:11:06.612000,0 days 01:11:37.417000,0 days 01:12:07.734000,268.0,296.0,281.0,302.0,False,SOFT,14.0,False,0 days 01:10:31.076000,Mercedes,RUS,1,True,2022-03-25 14:55:32.509000,Practice 1
413,0 days 01:13:44.814000,63,0 days 00:01:37.080000,16,3,,,0 days 00:00:35.443000,0 days 00:00:30.897000,0 days 00:00:30.740000,0 days 01:12:43.177000,0 days 01:13:14.074000,0 days 01:13:44.814000,270.0,299.0,277.0,300.0,False,SOFT,15.0,False,0 days 01:12:07.734000,Mercedes,RUS,1,True,2022-03-25 14:57:09.167000,Practice 1
420,0 days 00:31:46.287000,77,0 days 00:01:34.669000,4,2,,,0 days 00:00:34.977000,0 days 00:00:30.260000,0 days 00:00:29.432000,0 days 00:30:46.595000,0 days 00:31:16.855000,0 days 00:31:46.287000,271.0,312.0,289.0,317.0,False,HARD,5.0,False,0 days 00:30:11.618000,Alfa Romeo,BOT,1,True,2022-03-25 14:15:13.051000,Practice 1
423,0 days 00:44:49.682000,77,0 days 00:01:34.241000,7,3,,,0 days 00:00:34.637000,0 days 00:00:30.151000,0 days 00:00:29.453000,0 days 00:43:50.078000,0 days 00:44:20.229000,0 days 00:44:49.682000,273.0,312.0,289.0,317.0,False,HARD,8.0,False,0 days 00:43:15.441000,Alfa Romeo,BOT,1,True,2022-03-25 14:28:16.874000,Practice 1
424,0 days 00:46:24.103000,77,0 days 00:01:34.421000,8,3,,,0 days 00:00:34.860000,0 days 00:00:30.176000,0 days 00:00:29.385000,0 days 00:45:24.542000,0 days 00:45:54.718000,0 days 00:46:24.103000,269.0,306.0,289.0,310.0,False,HARD,9.0,False,0 days 00:44:49.682000,Alfa Romeo,BOT,1,True,2022-03-25 14:29:51.115000,Practice 1
425,0 days 00:47:57.953000,77,0 days 00:01:33.850000,9,3,,,0 days 00:00:34.508000,0 days 00:00:29.948000,0 days 00:00:29.394000,0 days 00:46:58.611000,0 days 00:47:28.559000,0 days 00:47:57.953000,266.0,303.0,290.0,309.0,False,HARD,10.0,False,0 days 00:46:24.103000,Alfa Romeo,BOT,1,True,2022-03-25 14:31:25.536000,Practice 1
429,0 days 01:03:53.066000,77,0 days 00:01:32.584000,13,5,,,0 days 00:00:34.034000,0 days 00:00:29.643000,0 days 00:00:28.907000,0 days 01:02:54.516000,0 days 01:03:24.159000,0 days 01:03:53.066000,273.0,314.0,289.0,320.0,False,SOFT,3.0,True,0 days 01:02:20.482000,Alfa Romeo,BOT,1,True,2022-03-25 14:47:21.915000,Practice 1
431,0 days 01:07:25.647000,77,0 days 00:01:32.456000,15,5,,,0 days 00:00:33.778000,0 days 00:00:29.703000,0 days 00:00:28.975000,0 days 01:06:26.969000,0 days 01:06:56.672000,0 days 01:07:25.647000,273.0,315.0,287.0,320.0,False,SOFT,5.0,True,0 days 01:05:53.191000,Alfa Romeo,BOT,1,True,2022-03-25 14:50:54.624000,Practice 1
434,0 days 01:12:55.752000,77,0 days 00:01:31.084000,18,5,,,0 days 00:00:33.281000,0 days 00:00:29.192000,0 days 00:00:28.611000,0 days 01:11:57.949000,0 days 01:12:27.141000,0 days 01:12:55.752000,282.0,322.0,300.0,327.0,True,SOFT,8.0,True,0 days 01:11:24.668000,Alfa Romeo,BOT,1,True,2022-03-25 14:56:26.101000,Practice 1
436,0 days 01:16:28.668000,77,0 days 00:01:33.388000,20,5,,,0 days 00:00:34.024000,0 days 00:00:29.849000,0 days 00:00:29.515000,0 days 01:15:29.304000,0 days 01:15:59.153000,0 days 01:16:28.668000,273.0,316.0,290.0,321.0,False,SOFT,10.0,True,0 days 01:14:55.280000,Alfa Romeo,BOT,1,True,2022-03-25 14:59:56.713000,Practice 1
1,0 days 00:38:11.021000,1,0 days 00:01:31.290000,2,1,,,0 days 00:00:33.754000,0 days 00:00:29.175000,0 days 00:00:28.361000,0 days 00:37:13.485000,0 days 00:37:42.660000,0 days 00:38:11.021000,281.0,321.0,297.0,328.0,False,MEDIUM,2.0,True,0 days 00:36:39.731000,Red Bull Racing,VER,1,True,2022-03-25 17:21:39.742000,Practice 2
3,0 days 00:42:07.963000,1,0 days 00:01:30.551000,4,1,,,0 days 00:00:33.206000,0 days 00:00:28.940000,0 days 00:00:28.405000,0 days 00:41:10.618000,0 days 00:41:39.558000,0 days 00:42:07.963000,282.0,321.0,297.0,327.0,False,MEDIUM,4.0,True,0 days 00:40:37.412000,Red Bull Racing,VER,1,True,2022-03-25 17:25:37.423000,Practice 2
5,0 days 00:46:30.413000,1,0 days 00:01:30.214000,6,1,,,0 days 00:00:33.136000,0 days 00:00:28.823000,0 days 00:00:28.255000,0 days 00:45:33.335000,0 days 00:46:02.158000,0 days 00:46:30.413000,283.0,323.0,294.0,324.0,True,MEDIUM,6.0,True,0 days 00:45:00.199000,Red Bull Racing,VER,1,True,2022-03-25 17:30:00.210000,Practice 2
13,0 days 01:20:09.483000,1,0 days 00:01:35.516000,14,3,,,0 days 00:00:35.302000,0 days 00:00:30.424000,0 days 00:00:29.790000,0 days 01:19:09.269000,0 days 01:19:39.693000,0 days 01:20:09.483000,274.0,291.0,282.0,298.0,False,MEDIUM,10.0,False,0 days 01:18:33.967000,Red Bull Racing,VER,1,True,2022-03-25 18:03:33.978000,Practice 2
14,0 days 01:21:45.213000,1,0 days 00:01:35.730000,15,3,,,0 days 00:00:35.520000,0 days 00:00:30.425000,0 days 00:00:29.785000,0 days 01:20:45.003000,0 days 01:21:15.428000,0 days 01:21:45.213000,271.0,291.0,280.0,299.0,False,MEDIUM,11.0,False,0 days 01:20:09.483000,Red Bull Racing,VER,1,True,2022-03-25 18:05:09.494000,Practice 2
15,0 days 01:23:20.336000,1,0 days 00:01:35.123000,16,3,,,0 days 00:00:35.111000,0 days 00:00:30.286000,0 days 00:00:29.726000,0 days 01:22:20.324000,0 days 01:22:50.610000,0 days 01:23:20.336000,278.0,293.0,284.0,300.0,False,MEDIUM,12.0,False,0 days 01:21:45.213000,Red Bull Racing,VER,1,True,2022-03-25 18:06:45.224000,Practice 2
16,0 days 01:24:55.434000,1,0 days 00:01:35.098000,17,3,,,0 days 00:00:35.025000,0 days 00:00:30.306000,0 days 00:00:29.767000,0 days 01:23:55.361000,0 days 01:24:25.667000,0 days 01:24:55.434000,,294.0,283.0,300.0,False,MEDIUM,13.0,False,0 days 01:23:20.336000,Red Bull Racing,VER,1,True,2022-03-25 18:08:20.347000,Practice 2
18,0 days 01:28:13.185000,1,0 days 00:01:34.478000,19,3,,,0 days 00:00:34.923000,0 days 00:00:29.990000,0 days 00:00:29.565000,0 days 01:27:13.630000,0 days 01:27:43.620000,0 days 01:28:13.185000,279.0,298.0,285.0,304.0,False,MEDIUM,15.0,False,0 days 01:26:38.707000,Red Bull Racing,VER,1,True,2022-03-25 18:11:38.718000,Practice 2
19,0 days 01:29:48.423000,1,0 days 00:01:35.238000,20,3,,,0 days 00:00:35.169000,0 days 00:00:30.318000,0 days 00:00:29.751000,0 days 01:28:48.354000,0 days 01:29:18.672000,0 days 01:29:48.423000,278.0,294.0,286.0,297.0,False,MEDIUM,16.0,False,0 days 01:28:13.185000,Red Bull Racing,VER,1,True,2022-03-25 18:13:13.196000,Practice 2
24,0 days 00:34:03.060000,55,0 days 00:01:31.382000,2,1,,,0 days 00:00:33.620000,0 days 00:00:29.264000,0 days 00:00:28.498000,0 days 00:33:05.298000,0 days 00:33:34.562000,0 days 00:34:03.060000,280.0,320.0,300.0,324.0,False,MEDIUM,3.0,True,0 days 00:32:31.678000,Ferrari,SAI,1,True,2022-03-25 17:17:31.689000,Practice 2
26,0 days 00:37:51.683000,55,0 days 00:01:30.961000,4,1,,,0 days 00:00:33.193000,0 days 00:00:29.265000,0 days 00:00:28.503000,0 days 00:36:53.915000,0 days 00:37:23.180000,0 days 00:37:51.683000,278.0,316.0,295.0,321.0,False,MEDIUM,5.0,True,0 days 00:36:20.722000,Ferrari,SAI,1,True,2022-03-25 17:21:20.733000,Practice 2
28,0 days 00:41:45.230000,55,0 days 00:01:30.320000,6,1,,,0 days 00:00:33.024000,0 days 00:00:28.956000,0 days 00:00:28.340000,0 days 00:40:47.934000,0 days 00:41:16.890000,0 days 00:41:45.230000,280.0,316.0,289.0,322.0,True,MEDIUM,7.0,True,0 days 00:40:14.910000,Ferrari,SAI,1,True,2022-03-25 17:25:14.921000,Practice 2
32,0 days 00:57:33.708000,55,0 days 00:01:30.575000,10,2,,,0 days 00:00:33.126000,0 days 00:00:28.991000,0 days 00:00:28.458000,0 days 00:56:36.259000,0 days 00:57:05.250000,0 days 00:57:33.708000,279.0,318.0,296.0,323.0,False,SOFT,4.0,True,0 days 00:56:03.133000,Ferrari,SAI,1,True,2022-03-25 17:41:03.144000,Practice 2
36,0 days 00:34:34.577000,47,0 days 00:01:33.566000,2,1,,,0 days 00:00:34.311000,0 days 00:00:30.044000,0 days 00:00:29.211000,0 days 00:33:35.322000,0 days 00:34:05.366000,0 days 00:34:34.577000,276.0,318.0,295.0,324.0,False,HARD,7.0,False,0 days 00:33:01.011000,Haas F1 Team,MSC,1,True,2022-03-25 17:18:01.022000,Practice 2
38,0 days 00:38:18.693000,47,0 days 00:01:34.303000,4,1,,,0 days 00:00:34.360000,0 days 00:00:30.498000,0 days 00:00:29.445000,0 days 00:37:18.750000,0 days 00:37:49.248000,0 days 00:38:18.693000,277.0,318.0,295.0,322.0,False,HARD,9.0,False,0 days 00:36:44.390000,Haas F1 Team,MSC,1,True,2022-03-25 17:21:44.401000,Practice 2
40,0 days 00:41:55.367000,47,0 days 00:01:32.389000,6,1,,,0 days 00:00:33.878000,0 days 00:00:29.597000,0 days 00:00:28.914000,0 days 00:40:56.856000,0 days 00:41:26.453000,0 days 00:41:55.367000,280.0,319.0,296.0,325.0,False,HARD,11.0,False,0 days 00:40:22.978000,Haas F1 Team,MSC,1,True,2022-03-25 17:25:22.989000,Practice 2
43,0 days 00:55:18.267000,47,0 days 00:01:31.687000,9,2,,,0 days 00:00:33.546000,0 days 00:00:29.357000,0 days 00:00:28.784000,0 days 00:54:20.126000,0 days 00:54:49.483000,0 days 00:55:18.267000,277.0,320.0,293.0,324.0,False,SOFT,3.0,True,0 days 00:53:46.580000,Haas F1 Team,MSC,1,True,2022-03-25 17:38:46.591000,Practice 2
45,0 days 00:59:10.441000,47,0 days 00:01:31.787000,11,2,,,0 days 00:00:33.556000,0 days 00:00:29.534000,0 days 00:00:28.697000,0 days 00:58:12.210000,0 days 00:58:41.744000,0 days 00:59:10.441000,279.0,320.0,299.0,325.0,False,SOFT,5.0,True,0 days 00:57:38.654000,Haas F1 Team,MSC,1,True,2022-03-25 17:42:38.665000,Practice 2
47,0 days 01:02:59.369000,47,0 days 00:01:31.169000,13,2,,,0 days 00:00:33.216000,0 days 00:00:29.472000,0 days 00:00:28.481000,0 days 01:02:01.416000,0 days 01:02:30.888000,0 days 01:02:59.369000,279.0,320.0,295.0,325.0,True,SOFT,7.0,True,0 days 01:01:28.200000,Haas F1 Team,MSC,2,True,2022-03-25 17:46:28.211000,Practice 2
63,0 days 00:35:28.888000,44,0 days 00:01:32.244000,2,1,,,0 days 00:00:33.873000,0 days 00:00:29.405000,0 days 00:00:28.966000,0 days 00:34:30.517000,0 days 00:34:59.922000,0 days 00:35:28.888000,279.0,316.0,294.0,319.0,False,MEDIUM,2.0,True,0 days 00:33:56.644000,Mercedes,HAM,1,True,2022-03-25 17:18:56.655000,Practice 2
65,0 days 00:39:09.342000,44,0 days 00:01:31.794000,4,1,,,0 days 00:00:33.846000,0 days 00:00:29.291000,0 days 00:00:28.657000,0 days 00:38:11.394000,0 days 00:38:40.685000,0 days 00:39:09.342000,278.0,316.0,296.0,320.0,False,MEDIUM,4.0,True,0 days 00:37:37.548000,Mercedes,HAM,1,True,2022-03-25 17:22:37.559000,Practice 2
69,0 days 00:58:04.043000,44,0 days 00:01:31.579000,8,2,,,0 days 00:00:33.502000,0 days 00:00:29.320000,0 days 00:00:28.757000,0 days 00:57:05.966000,0 days 00:57:35.286000,0 days 00:58:04.043000,278.0,314.0,292.0,318.0,False,SOFT,4.0,True,0 days 00:56:32.464000,Mercedes,HAM,1,True,2022-03-25 17:41:32.475000,Practice 2
71,0 days 01:02:07.028000,44,0 days 00:01:30.513000,10,2,,,0 days 00:00:33.354000,0 days 00:00:28.904000,0 days 00:00:28.255000,0 days 01:01:09.869000,0 days 01:01:38.773000,0 days 01:02:07.028000,279.0,317.0,294.0,321.0,True,SOFT,6.0,True,0 days 01:00:36.515000,Mercedes,HAM,1,True,2022-03-25 17:45:36.526000,Practice 2
74,0 days 01:15:42.248000,44,0 days 00:01:36.080000,13,3,,,0 days 00:00:35.617000,0 days 00:00:30.639000,0 days 00:00:29.824000,0 days 01:14:41.785000,0 days 01:15:12.424000,0 days 01:15:42.248000,272.0,294.0,278.0,298.0,False,MEDIUM,8.0,False,0 days 01:14:06.168000,Mercedes,HAM,1,True,2022-03-25 17:59:06.179000,Practice 2
75,0 days 01:17:18.296000,44,0 days 00:01:36.048000,14,3,,,0 days 00:00:35.465000,0 days 00:00:30.800000,0 days 00:00:29.783000,0 days 01:16:17.713000,0 days 01:16:48.513000,0 days 01:17:18.296000,268.0,291.0,279.0,296.0,False,MEDIUM,9.0,False,0 days 01:15:42.248000,Mercedes,HAM,1,True,2022-03-25 18:00:42.259000,Practice 2
76,0 days 01:18:54.148000,44,0 days 00:01:35.852000,15,3,,,0 days 00:00:35.118000,0 days 00:00:30.573000,0 days 00:00:30.161000,0 days 01:17:53.414000,0 days 01:18:23.987000,0 days 01:18:54.148000,274.0,289.0,279.0,296.0,False,MEDIUM,10.0,False,0 days 01:17:18.296000,Mercedes,HAM,1,True,2022-03-25 18:02:18.307000,Practice 2
77,0 days 01:20:29.736000,44,0 days 00:01:35.588000,16,3,,,,0 days 00:00:30.553000,0 days 00:00:29.917000,,0 days 01:19:59.946000,0 days 01:20:29.764000,,291.0,279.0,299.0,False,MEDIUM,11.0,False,0 days 01:18:54.148000,Mercedes,HAM,1,False,2022-03-25 18:03:54.159000,Practice 2
78,0 days 01:22:05.396000,44,0 days 00:01:35.660000,17,3,,,0 days 00:00:35.160000,0 days 00:00:30.518000,0 days 00:00:29.982000,0 days 01:21:04.896000,0 days 01:21:35.414000,0 days 01:22:05.396000,275.0,292.0,278.0,303.0,False,MEDIUM,12.0,False,0 days 01:20:29.736000,Mercedes,HAM,1,True,2022-03-25 18:05:29.747000,Practice 2
79,0 days 01:23:41.144000,44,0 days 00:01:35.748000,18,3,,,0 days 00:00:35.239000,0 days 00:00:30.485000,0 days 00:00:30.024000,0 days 01:22:40.635000,0 days 01:23:11.120000,0 days 01:23:41.144000,274.0,292.0,281.0,301.0,False,MEDIUM,13.0,False,0 days 01:22:05.396000,Mercedes,HAM,1,True,2022-03-25 18:07:05.407000,Practice 2
81,0 days 01:26:53.753000,44,0 days 00:01:35.910000,20,3,,,0 days 00:00:35.133000,0 days 00:00:30.631000,0 days 00:00:30.146000,0 days 01:25:52.976000,0 days 01:26:23.607000,0 days 01:26:53.753000,273.0,291.0,278.0,298.0,False,MEDIUM,15.0,False,0 days 01:25:17.843000,Mercedes,HAM,1,True,2022-03-25 18:10:17.854000,Practice 2
82,0 days 01:28:29.862000,44,0 days 00:01:36.109000,21,3,,,0 days 00:00:35.320000,0 days 00:00:30.580000,0 days 00:00:30.209000,0 days 01:27:29.073000,0 days 01:27:59.653000,0 days 01:28:29.862000,,293.0,278.0,300.0,False,MEDIUM,16.0,False,0 days 01:26:53.753000,Mercedes,HAM,1,True,2022-03-25 18:11:53.764000,Practice 2
87,0 days 00:33:32.225000,31,0 days 00:01:32.595000,2,1,,,0 days 00:00:34.107000,0 days 00:00:29.558000,0 days 00:00:28.930000,0 days 00:32:33.737000,0 days 00:33:03.295000,0 days 00:33:32.225000,278.0,315.0,299.0,320.0,False,MEDIUM,2.0,True,0 days 00:31:59.630000,Alpine,OCO,1,True,2022-03-25 17:16:59.641000,Practice 2
89,0 days 00:37:06.835000,31,0 days 00:01:31.859000,4,1,,,0 days 00:00:33.557000,0 days 00:00:29.353000,0 days 00:00:28.949000,0 days 00:36:08.533000,0 days 00:36:37.886000,0 days 00:37:06.835000,281.0,317.0,305.0,320.0,False,MEDIUM,4.0,True,0 days 00:35:34.976000,Alpine,OCO,1,True,2022-03-25 17:20:34.987000,Practice 2
92,0 days 00:55:11.420000,31,0 days 00:01:32.288000,7,2,,,0 days 00:00:33.925000,0 days 00:00:29.466000,0 days 00:00:28.897000,0 days 00:54:13.057000,0 days 00:54:42.523000,0 days 00:55:11.420000,278.0,314.0,298.0,319.0,False,SOFT,3.0,True,0 days 00:53:39.132000,Alpine,OCO,1,True,2022-03-25 17:38:39.143000,Practice 2
94,0 days 00:58:56.587000,31,0 days 00:01:31.033000,9,2,,,0 days 00:00:33.339000,0 days 00:00:29.175000,0 days 00:00:28.519000,0 days 00:57:58.893000,0 days 00:58:28.068000,0 days 00:58:56.587000,281.0,315.0,298.0,320.0,False,SOFT,5.0,True,0 days 00:57:25.554000,Alpine,OCO,1,True,2022-03-25 17:42:25.565000,Practice 2
96,0 days 01:02:35.548000,31,0 days 00:01:30.760000,11,2,,,0 days 00:00:33.230000,0 days 00:00:29.100000,0 days 00:00:28.430000,0 days 01:01:38.018000,0 days 01:02:07.118000,0 days 01:02:35.548000,281.0,313.0,298.0,321.0,True,SOFT,7.0,True,0 days 01:01:04.788000,Alpine,OCO,2,True,2022-03-25 17:46:04.799000,Practice 2
100,0 days 01:16:18.405000,31,0 days 00:01:35.786000,15,3,,,0 days 00:00:35.554000,0 days 00:00:30.543000,0 days 00:00:29.689000,0 days 01:15:18.173000,0 days 01:15:48.716000,0 days 01:16:18.405000,268.0,310.0,296.0,314.0,False,MEDIUM,9.0,False,0 days 01:14:42.619000,Alpine,OCO,1,True,2022-03-25 17:59:42.630000,Practice 2
102,0 days 01:19:34.788000,31,0 days 00:01:35.935000,17,3,,,0 days 00:00:35.161000,0 days 00:00:30.738000,0 days 00:00:30.036000,0 days 01:18:34.014000,0 days 01:19:04.752000,0 days 01:19:34.788000,,293.0,284.0,295.0,False,MEDIUM,11.0,False,0 days 01:17:58.853000,Alpine,OCO,1,True,2022-03-25 18:02:58.864000,Practice 2
103,0 days 01:21:10.650000,31,0 days 00:01:35.862000,18,3,,,0 days 00:00:35.164000,0 days 00:00:30.646000,0 days 00:00:30.052000,0 days 01:20:09.952000,0 days 01:20:40.598000,0 days 01:21:10.650000,272.0,293.0,283.0,296.0,False,MEDIUM,12.0,False,0 days 01:19:34.788000,Alpine,OCO,1,True,2022-03-25 18:04:34.799000,Practice 2
114,0 days 00:35:24.757000,27,0 days 00:01:34.864000,3,1,,,0 days 00:00:35.124000,0 days 00:00:30.103000,0 days 00:00:29.637000,0 days 00:34:25.017000,0 days 00:34:55.120000,0 days 00:35:24.757000,275.0,308.0,295.0,315.0,False,HARD,3.0,True,0 days 00:33:49.893000,Aston Martin,HUL,1,True,2022-03-25 17:18:49.904000,Practice 2
116,0 days 00:38:35.897000,27,0 days 00:01:34.391000,5,1,,,0 days 00:00:34.888000,0 days 00:00:30.077000,0 days 00:00:29.426000,0 days 00:37:36.394000,0 days 00:38:06.471000,0 days 00:38:35.897000,272.0,305.0,295.0,311.0,False,HARD,5.0,True,0 days 00:37:01.506000,Aston Martin,HUL,1,True,2022-03-25 17:22:01.517000,Practice 2
119,0 days 00:50:47.318000,27,0 days 00:01:31.615000,8,2,,,0 days 00:00:33.859000,0 days 00:00:29.146000,0 days 00:00:28.610000,0 days 00:49:49.562000,0 days 00:50:18.708000,0 days 00:50:47.318000,283.0,319.0,296.0,325.0,True,SOFT,3.0,True,0 days 00:49:15.703000,Aston Martin,HUL,1,True,2022-03-25 17:34:15.714000,Practice 2
136,0 days 01:26:08.463000,27,0 days 00:01:35.761000,25,4,,,0 days 00:00:35.274000,0 days 00:00:30.486000,0 days 00:00:30.001000,0 days 01:25:07.976000,0 days 01:25:38.462000,0 days 01:26:08.463000,277.0,298.0,286.0,300.0,False,HARD,14.0,False,0 days 01:24:32.702000,Aston Martin,HUL,1,True,2022-03-25 18:09:32.713000,Practice 2
137,0 days 01:27:44.370000,27,0 days 00:01:35.907000,26,4,,,0 days 00:00:35.393000,0 days 00:00:30.557000,0 days 00:00:29.957000,0 days 01:26:43.856000,0 days 01:27:14.413000,0 days 01:27:44.370000,,296.0,290.0,303.0,False,HARD,15.0,False,0 days 01:26:08.463000,Aston Martin,HUL,1,True,2022-03-25 18:11:08.474000,Practice 2
143,0 days 00:33:38.321000,24,0 days 00:01:34.292000,2,1,,,0 days 00:00:35.253000,0 days 00:00:29.825000,0 days 00:00:29.214000,0 days 00:32:39.282000,0 days 00:33:09.107000,0 days 00:33:38.321000,273.0,316.0,296.0,320.0,False,MEDIUM,2.0,True,0 days 00:32:04.029000,Alfa Romeo,ZHO,1,True,2022-03-25 17:17:04.040000,Practice 2
147,0 days 00:40:58.013000,24,0 days 00:01:32.836000,6,1,,,0 days 00:00:34.181000,0 days 00:00:29.463000,0 days 00:00:29.192000,0 days 00:39:59.358000,0 days 00:40:28.821000,0 days 00:40:58.013000,277.0,318.0,294.0,322.0,False,MEDIUM,6.0,True,0 days 00:39:25.177000,Alfa Romeo,ZHO,1,True,2022-03-25 17:24:25.188000,Practice 2
149,0 days 00:44:33.383000,24,0 days 00:01:32.080000,8,1,,,0 days 00:00:33.842000,0 days 00:00:29.323000,0 days 00:00:28.915000,0 days 00:43:35.145000,0 days 00:44:04.468000,0 days 00:44:33.383000,278.0,317.0,290.0,321.0,False,MEDIUM,8.0,True,0 days 00:43:01.303000,Alfa Romeo,ZHO,1,True,2022-03-25 17:28:01.314000,Practice 2
152,0 days 00:57:42.251000,24,0 days 00:01:31.751000,11,2,,,0 days 00:00:33.652000,0 days 00:00:29.278000,0 days 00:00:28.821000,0 days 00:56:44.152000,0 days 00:57:13.430000,0 days 00:57:42.251000,278.0,318.0,298.0,322.0,False,SOFT,3.0,True,0 days 00:56:10.500000,Alfa Romeo,ZHO,1,True,2022-03-25 17:41:10.511000,Practice 2
154,0 days 01:01:32.300000,24,0 days 00:01:31.615000,13,2,,,0 days 00:00:33.535000,0 days 00:00:29.251000,0 days 00:00:28.829000,0 days 01:00:34.220000,0 days 01:01:03.471000,0 days 01:01:32.300000,278.0,314.0,292.0,322.0,True,SOFT,5.0,True,0 days 01:00:00.685000,Alfa Romeo,ZHO,1,True,2022-03-25 17:45:00.696000,Practice 2
160,0 days 01:21:25.358000,24,0 days 00:01:35.822000,19,4,,,0 days 00:00:35.342000,0 days 00:00:30.481000,0 days 00:00:29.999000,0 days 01:20:24.878000,0 days 01:20:55.359000,0 days 01:21:25.358000,274.0,292.0,278.0,296.0,False,SOFT,11.0,False,0 days 01:19:49.536000,Alfa Romeo,ZHO,1,True,2022-03-25 18:04:49.547000,Practice 2
170,0 days 00:34:41.357000,23,0 days 00:01:34.711000,2,1,,,0 days 00:00:35.165000,0 days 00:00:30.163000,0 days 00:00:29.383000,0 days 00:33:41.811000,0 days 00:34:11.974000,0 days 00:34:41.357000,274.0,313.0,294.0,319.0,False,HARD,2.0,True,0 days 00:33:06.646000,Williams,ALB,1,True,2022-03-25 17:18:06.657000,Practice 2
173,0 days 00:40:39.846000,23,0 days 00:01:33.283000,5,1,,,0 days 00:00:34.161000,0 days 00:00:30.062000,0 days 00:00:29.060000,0 days 00:39:40.724000,0 days 00:40:10.786000,0 days 00:40:39.846000,279.0,315.0,296.0,320.0,False,HARD,5.0,True,0 days 00:39:06.563000,Williams,ALB,1,True,2022-03-25 17:24:06.574000,Practice 2
174,0 days 00:42:13.334000,23,0 days 00:01:33.488000,6,1,,,0 days 00:00:34.295000,0 days 00:00:29.909000,0 days 00:00:29.284000,0 days 00:41:14.141000,0 days 00:41:44.050000,0 days 00:42:13.334000,278.0,307.0,294.0,312.0,False,HARD,6.0,True,0 days 00:40:39.846000,Williams,ALB,1,True,2022-03-25 17:25:39.857000,Practice 2
177,0 days 00:52:40.347000,23,0 days 00:01:31.866000,9,2,,,0 days 00:00:33.818000,0 days 00:00:29.443000,0 days 00:00:28.605000,0 days 00:51:42.299000,0 days 00:52:11.742000,0 days 00:52:40.347000,280.0,317.0,296.0,319.0,True,SOFT,3.0,True,0 days 00:51:08.481000,Williams,ALB,1,True,2022-03-25 17:36:08.492000,Practice 2
179,0 days 00:56:21.603000,23,0 days 00:01:32.396000,11,2,,,0 days 00:00:33.801000,0 days 00:00:29.694000,0 days 00:00:28.901000,0 days 00:55:23.008000,0 days 00:55:52.702000,0 days 00:56:21.603000,275.0,309.0,292.0,317.0,False,SOFT,5.0,True,0 days 00:54:49.207000,Williams,ALB,1,True,2022-03-25 17:39:49.218000,Practice 2
182,0 days 01:02:18.012000,23,0 days 00:01:31.926000,14,2,,,0 days 00:00:33.721000,0 days 00:00:29.537000,0 days 00:00:28.668000,0 days 01:01:19.807000,0 days 01:01:49.344000,0 days 01:02:18.012000,277.0,311.0,294.0,319.0,False,SOFT,8.0,True,0 days 01:00:46.086000,Williams,ALB,1,True,2022-03-25 17:45:46.097000,Practice 2
188,0 days 01:19:54.301000,23,0 days 00:01:36.159000,20,3,,,0 days 00:00:35.616000,0 days 00:00:30.562000,0 days 00:00:29.981000,0 days 01:18:53.758000,0 days 01:19:24.320000,0 days 01:19:54.301000,277.0,300.0,285.0,302.0,False,HARD,13.0,False,0 days 01:18:18.142000,Williams,ALB,1,True,2022-03-25 18:03:18.153000,Practice 2
189,0 days 01:21:30.297000,23,0 days 00:01:35.996000,21,3,,,0 days 00:00:35.386000,0 days 00:00:30.638000,0 days 00:00:29.972000,0 days 01:20:29.687000,0 days 01:21:00.325000,0 days 01:21:30.297000,,297.0,282.0,297.0,False,HARD,14.0,False,0 days 01:19:54.301000,Williams,ALB,1,True,2022-03-25 18:04:54.312000,Practice 2
190,0 days 01:23:06.162000,23,0 days 00:01:35.865000,22,3,,,0 days 00:00:35.307000,0 days 00:00:30.565000,0 days 00:00:29.993000,0 days 01:22:05.604000,0 days 01:22:36.169000,0 days 01:23:06.162000,,300.0,286.0,300.0,False,HARD,15.0,False,0 days 01:21:30.297000,Williams,ALB,1,True,2022-03-25 18:06:30.308000,Practice 2
191,0 days 01:24:41.937000,23,0 days 00:01:35.775000,23,3,,,0 days 00:00:35.229000,0 days 00:00:30.517000,0 days 00:00:30.029000,0 days 01:23:41.391000,0 days 01:24:11.908000,0 days 01:24:41.937000,276.0,298.0,286.0,298.0,False,HARD,16.0,False,0 days 01:23:06.162000,Williams,ALB,1,True,2022-03-25 18:08:06.173000,Practice 2
192,0 days 01:26:17.371000,23,0 days 00:01:35.434000,24,3,,,0 days 00:00:35.023000,0 days 00:00:30.407000,0 days 00:00:30.004000,0 days 01:25:16.960000,0 days 01:25:47.367000,0 days 01:26:17.371000,278.0,300.0,289.0,301.0,False,HARD,17.0,False,0 days 01:24:41.937000,Williams,ALB,1,True,2022-03-25 18:09:41.948000,Practice 2
