,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Session
28,0 days 00:47:00.292000,55,0 days 00:01:47.819000,11,3,,,0 days 00:00:36.291000,0 days 00:00:41.319000,0 days 00:00:30.209000,0 days 00:45:48.764000,0 days 00:46:30.083000,0 days 00:47:00.292000,221.0,230.0,189.0,282.0,False,SOFT,3.0,True,0 days 00:45:12.473000,Ferrari,SAI,1,True,2022-06-10 14:30:14.361000,Practice 2
34,0 days 01:04:45.549000,55,0 days 00:01:48.383000,17,4,,,0 days 00:00:38.459000,0 days 00:00:43.554000,0 days 00:00:26.370000,0 days 01:03:35.625000,0 days 01:04:19.179000,0 days 01:04:45.549000,210.0,200.0,301.0,307.0,False,MEDIUM,12.0,False,0 days 01:02:57.166000,Ferrari,SAI,1,True,2022-06-10 14:47:59.054000,Practice 2
35,0 days 01:06:33.888000,55,0 days 00:01:48.339000,18,4,,,0 days 00:00:38.564000,0 days 00:00:43.397000,0 days 00:00:26.378000,0 days 01:05:24.113000,0 days 01:06:07.510000,0 days 01:06:33.888000,209.0,205.0,300.0,306.0,False,MEDIUM,13.0,False,0 days 01:04:45.549000,Ferrari,SAI,2,True,2022-06-10 14:49:47.437000,Practice 2
36,0 days 01:08:21.512000,55,0 days 00:01:47.624000,19,4,,,0 days 00:00:38.124000,0 days 00:00:43.187000,0 days 00:00:26.313000,0 days 01:07:12.012000,0 days 01:07:55.199000,0 days 01:08:21.512000,211.0,205.0,302.0,307.0,False,MEDIUM,14.0,False,0 days 01:06:33.888000,Ferrari,SAI,2,True,2022-06-10 14:51:35.776000,Practice 2
37,0 days 01:10:09.406000,55,0 days 00:01:47.894000,20,4,,,0 days 00:00:38.170000,0 days 00:00:43.344000,0 days 00:00:26.380000,0 days 01:08:59.682000,0 days 01:09:43.026000,0 days 01:10:09.406000,202.0,206.0,301.0,305.0,False,MEDIUM,15.0,False,0 days 01:08:21.512000,Ferrari,SAI,1,True,2022-06-10 14:53:23.400000,Practice 2
38,0 days 01:11:57.603000,55,0 days 00:01:48.197000,21,4,,,0 days 00:00:38.131000,0 days 00:00:43.640000,0 days 00:00:26.426000,0 days 01:10:47.537000,0 days 01:11:31.177000,0 days 01:11:57.603000,211.0,204.0,300.0,308.0,False,MEDIUM,16.0,False,0 days 01:10:09.406000,Ferrari,SAI,1,True,2022-06-10 14:55:11.294000,Practice 2
39,0 days 01:13:45.712000,55,0 days 00:01:48.109000,22,4,,,0 days 00:00:38.272000,0 days 00:00:43.544000,0 days 00:00:26.293000,0 days 01:12:35.875000,0 days 01:13:19.419000,0 days 01:13:45.712000,210.0,204.0,301.0,307.0,False,MEDIUM,17.0,False,0 days 01:11:57.603000,Ferrari,SAI,1,True,2022-06-10 14:56:59.491000,Practice 2
47,0 days 00:26:21.236000,47,0 days 00:01:48.198000,5,1,,,0 days 00:00:38.229000,0 days 00:00:44.089000,0 days 00:00:25.880000,0 days 00:25:11.267000,0 days 00:25:55.356000,0 days 00:26:21.236000,196.0,200.0,329.0,308.0,False,MEDIUM,5.0,True,0 days 00:24:33.038000,Haas F1 Team,MSC,1,True,2022-06-10 14:09:34.926000,Practice 2
49,0 days 00:30:33.339000,47,0 days 00:01:49.231000,7,1,,,0 days 00:00:38.454000,0 days 00:00:44.366000,0 days 00:00:26.411000,0 days 00:29:22.562000,0 days 00:30:06.928000,0 days 00:30:33.339000,208.0,212.0,315.0,303.0,False,MEDIUM,7.0,True,0 days 00:28:44.108000,Haas F1 Team,MSC,1,True,2022-06-10 14:13:45.996000,Practice 2
51,0 days 00:34:41.761000,47,0 days 00:01:47.914000,9,1,,,0 days 00:00:37.949000,0 days 00:00:43.693000,0 days 00:00:26.272000,0 days 00:33:31.796000,0 days 00:34:15.489000,0 days 00:34:41.761000,204.0,209.0,314.0,305.0,False,MEDIUM,9.0,True,0 days 00:32:53.847000,Haas F1 Team,MSC,1,True,2022-06-10 14:17:55.735000,Practice 2
56,0 days 00:59:11.737000,47,0 days 00:01:46.793000,14,3,,,0 days 00:00:37.686000,0 days 00:00:43.245000,0 days 00:00:25.862000,0 days 00:58:02.630000,0 days 00:58:45.875000,0 days 00:59:11.737000,213.0,206.0,324.0,310.0,False,SOFT,5.0,False,0 days 00:57:24.944000,Haas F1 Team,MSC,1,True,2022-06-10 14:42:26.832000,Practice 2
58,0 days 01:03:10.648000,47,0 days 00:01:46.425000,16,3,,,0 days 00:00:37.357000,0 days 00:00:43.016000,0 days 00:00:26.052000,0 days 01:02:01.580000,0 days 01:02:44.596000,0 days 01:03:10.648000,209.0,203.0,321.0,305.0,True,SOFT,7.0,False,0 days 01:01:24.223000,Haas F1 Team,MSC,1,True,2022-06-10 14:46:26.111000,Practice 2
66,0 days 00:22:05.056000,44,0 days 00:01:46.295000,3,1,,,0 days 00:00:37.151000,0 days 00:00:43.143000,0 days 00:00:26.001000,0 days 00:20:55.912000,0 days 00:21:39.055000,0 days 00:22:05.056000,228.0,203.0,332.0,308.0,False,MEDIUM,3.0,True,0 days 00:20:18.761000,Mercedes,HAM,1,True,2022-06-10 14:05:20.649000,Practice 2
68,0 days 00:26:08.830000,44,0 days 00:01:46.184000,5,1,,,0 days 00:00:37.175000,0 days 00:00:42.624000,0 days 00:00:26.385000,0 days 00:24:59.821000,0 days 00:25:42.445000,0 days 00:26:08.830000,220.0,219.0,318.0,302.0,False,MEDIUM,5.0,True,0 days 00:24:22.646000,Mercedes,HAM,1,True,2022-06-10 14:09:24.534000,Practice 2
72,0 days 00:43:36.423000,44,0 days 00:01:44.874000,9,2,,,0 days 00:00:36.886000,0 days 00:00:41.857000,0 days 00:00:26.131000,0 days 00:42:28.435000,0 days 00:43:10.292000,0 days 00:43:36.423000,222.0,224.0,316.0,304.0,True,SOFT,3.0,True,0 days 00:41:51.549000,Mercedes,HAM,1,True,2022-06-10 14:26:53.437000,Practice 2
75,0 days 00:49:42.236000,44,0 days 00:01:45.275000,12,2,,,0 days 00:00:36.683000,0 days 00:00:42.502000,0 days 00:00:26.090000,0 days 00:48:33.644000,0 days 00:49:16.146000,0 days 00:49:42.236000,221.0,225.0,322.0,303.0,False,SOFT,6.0,True,0 days 00:47:56.961000,Mercedes,HAM,2,True,2022-06-10 14:32:58.849000,Practice 2
78,0 days 01:01:31.513000,44,0 days 00:01:50.174000,15,3,,,0 days 00:00:39.250000,0 days 00:00:44.132000,0 days 00:00:26.792000,0 days 01:00:20.589000,0 days 01:01:04.721000,0 days 01:01:31.513000,203.0,207.0,304.0,300.0,False,MEDIUM,10.0,False,0 days 00:59:41.339000,Mercedes,HAM,1,True,2022-06-10 14:44:43.227000,Practice 2
79,0 days 01:03:20.494000,44,0 days 00:01:48.981000,16,3,,,0 days 00:00:38.746000,0 days 00:00:43.836000,0 days 00:00:26.399000,0 days 01:02:10.259000,0 days 01:02:54.095000,0 days 01:03:20.494000,200.0,203.0,315.0,305.0,False,MEDIUM,11.0,False,0 days 01:01:31.513000,Mercedes,HAM,1,True,2022-06-10 14:46:33.401000,Practice 2
81,0 days 01:07:02.339000,44,0 days 00:01:49.873000,18,3,,,0 days 00:00:38.587000,0 days 00:00:44.476000,0 days 00:00:26.810000,0 days 01:05:51.053000,0 days 01:06:35.529000,0 days 01:07:02.339000,189.0,204.0,301.0,300.0,False,MEDIUM,13.0,False,0 days 01:05:12.466000,Mercedes,HAM,2,True,2022-06-10 14:50:14.354000,Practice 2
82,0 days 01:08:51.304000,44,0 days 00:01:48.965000,19,3,,,0 days 00:00:38.548000,0 days 00:00:43.639000,0 days 00:00:26.778000,0 days 01:07:40.887000,0 days 01:08:24.526000,0 days 01:08:51.304000,200.0,205.0,304.0,300.0,False,MEDIUM,14.0,False,0 days 01:07:02.339000,Mercedes,HAM,1,True,2022-06-10 14:52:04.227000,Practice 2
83,0 days 01:10:40.348000,44,0 days 00:01:49.044000,20,3,,,0 days 00:00:38.512000,0 days 00:00:43.746000,0 days 00:00:26.786000,0 days 01:09:29.816000,0 days 01:10:13.562000,0 days 01:10:40.348000,203.0,207.0,303.0,300.0,False,MEDIUM,15.0,False,0 days 01:08:51.304000,Mercedes,HAM,1,True,2022-06-10 14:53:53.192000,Practice 2
84,0 days 01:12:29.572000,44,0 days 00:01:49.224000,21,3,,,0 days 00:00:38.594000,0 days 00:00:43.791000,0 days 00:00:26.839000,0 days 01:11:18.942000,0 days 01:12:02.733000,0 days 01:12:29.572000,199.0,213.0,301.0,299.0,False,MEDIUM,16.0,False,0 days 01:10:40.348000,Mercedes,HAM,1,True,2022-06-10 14:55:42.236000,Practice 2
90,0 days 00:19:27.096000,31,0 days 00:01:48.030000,2,1,,,0 days 00:00:38.151000,0 days 00:00:44.039000,0 days 00:00:25.840000,0 days 00:18:17.217000,0 days 00:19:01.256000,0 days 00:19:27.096000,202.0,200.0,334.0,315.0,False,MEDIUM,2.0,True,0 days 00:17:39.066000,Alpine,OCO,2,True,2022-06-10 14:02:40.954000,Practice 2
92,0 days 00:23:37.279000,31,0 days 00:01:46.946000,4,1,,,0 days 00:00:37.794000,0 days 00:00:43.614000,0 days 00:00:25.538000,0 days 00:22:28.127000,0 days 00:23:11.741000,0 days 00:23:37.279000,211.0,204.0,334.0,317.0,False,MEDIUM,4.0,True,0 days 00:21:50.333000,Alpine,OCO,1,True,2022-06-10 14:06:52.221000,Practice 2
94,0 days 00:27:47.244000,31,0 days 00:01:46.047000,6,1,,,0 days 00:00:37.423000,0 days 00:00:43.048000,0 days 00:00:25.576000,0 days 00:26:38.620000,0 days 00:27:21.668000,0 days 00:27:47.244000,203.0,211.0,342.0,317.0,False,MEDIUM,6.0,True,0 days 00:26:01.197000,Alpine,OCO,1,True,2022-06-10 14:11:03.085000,Practice 2
97,0 days 00:43:30.437000,31,0 days 00:01:45.031000,9,2,,,0 days 00:00:36.943000,0 days 00:00:42.541000,0 days 00:00:25.547000,0 days 00:42:22.349000,0 days 00:43:04.890000,0 days 00:43:30.437000,211.0,209.0,333.0,315.0,False,SOFT,3.0,True,0 days 00:41:45.406000,Alpine,OCO,1,True,2022-06-10 14:26:47.294000,Practice 2
99,0 days 00:47:31.193000,31,0 days 00:01:44.609000,11,2,,,0 days 00:00:36.727000,0 days 00:00:42.380000,0 days 00:00:25.502000,0 days 00:46:23.311000,0 days 00:47:05.691000,0 days 00:47:31.193000,202.0,222.0,330.0,317.0,True,SOFT,5.0,True,0 days 00:45:46.584000,Alpine,OCO,1,True,2022-06-10 14:30:48.472000,Practice 2
104,0 days 01:04:07.267000,31,0 days 00:01:49.917000,16,3,,,0 days 00:00:39.223000,0 days 00:00:44.537000,0 days 00:00:26.157000,0 days 01:02:56.573000,0 days 01:03:41.110000,0 days 01:04:07.267000,199.0,199.0,308.0,315.0,False,SOFT,10.0,False,0 days 01:02:17.350000,Alpine,OCO,1,True,2022-06-10 14:47:19.238000,Practice 2
105,0 days 01:05:56.875000,31,0 days 00:01:49.608000,17,3,,,0 days 00:00:39.069000,0 days 00:00:44.683000,0 days 00:00:25.856000,0 days 01:04:46.336000,0 days 01:05:31.019000,0 days 01:05:56.875000,192.0,199.0,316.0,320.0,False,SOFT,11.0,False,0 days 01:04:07.267000,Alpine,OCO,1,True,2022-06-10 14:49:09.155000,Practice 2
106,0 days 01:07:46.950000,31,0 days 00:01:50.075000,18,3,,,0 days 00:00:39.605000,0 days 00:00:44.536000,0 days 00:00:25.934000,0 days 01:06:36.480000,0 days 01:07:21.016000,0 days 01:07:46.950000,188.0,196.0,313.0,318.0,False,SOFT,12.0,False,0 days 01:05:56.875000,Alpine,OCO,2,True,2022-06-10 14:50:58.763000,Practice 2
108,0 days 01:11:30.501000,31,0 days 00:01:50.055000,20,3,,,0 days 00:00:39.129000,0 days 00:00:44.811000,0 days 00:00:26.115000,0 days 01:10:19.575000,0 days 01:11:04.386000,0 days 01:11:30.501000,200.0,196.0,316.0,315.0,False,SOFT,14.0,False,0 days 01:09:40.446000,Alpine,OCO,1,True,2022-06-10 14:54:42.334000,Practice 2
109,0 days 01:13:20.616000,31,0 days 00:01:50.115000,21,3,,,0 days 00:00:39.092000,0 days 00:00:44.817000,0 days 00:00:26.206000,0 days 01:12:09.593000,0 days 01:12:54.410000,0 days 01:13:20.616000,196.0,199.0,317.0,313.0,False,SOFT,15.0,False,0 days 01:11:30.501000,Alpine,OCO,1,True,2022-06-10 14:56:32.389000,Practice 2
114,0 days 00:19:48.203000,24,0 days 00:01:48.387000,2,1,,,0 days 00:00:38.219000,0 days 00:00:43.740000,0 days 00:00:26.428000,0 days 00:18:38.035000,0 days 00:19:21.775000,0 days 00:19:48.203000,209.0,209.0,322.0,304.0,False,MEDIUM,2.0,True,0 days 00:17:59.816000,Alfa Romeo,ZHO,2,True,2022-06-10 14:03:01.704000,Practice 2
116,0 days 00:23:56.881000,24,0 days 00:01:46.103000,4,1,,,0 days 00:00:37.331000,0 days 00:00:42.759000,0 days 00:00:26.013000,0 days 00:22:48.109000,0 days 00:23:30.868000,0 days 00:23:56.881000,221.0,215.0,326.0,307.0,False,MEDIUM,4.0,True,0 days 00:22:10.778000,Alfa Romeo,ZHO,1,True,2022-06-10 14:07:12.666000,Practice 2
118,0 days 00:28:11.956000,24,0 days 00:01:46.717000,6,1,,,0 days 00:00:37.301000,0 days 00:00:43.221000,0 days 00:00:26.195000,0 days 00:27:02.540000,0 days 00:27:45.761000,0 days 00:28:11.956000,217.0,208.0,326.0,306.0,False,MEDIUM,6.0,True,0 days 00:26:25.239000,Alfa Romeo,ZHO,1,True,2022-06-10 14:11:27.127000,Practice 2
122,0 days 00:47:15.871000,24,0 days 00:01:45.555000,10,3,,,0 days 00:00:37.043000,0 days 00:00:42.528000,0 days 00:00:25.984000,0 days 00:46:07.359000,0 days 00:46:49.887000,0 days 00:47:15.871000,223.0,215.0,325.0,307.0,False,SOFT,3.0,True,0 days 00:45:30.316000,Alfa Romeo,ZHO,1,True,2022-06-10 14:30:32.204000,Practice 2
125,0 days 00:53:12.505000,24,0 days 00:01:45.264000,13,3,,,0 days 00:00:36.799000,0 days 00:00:42.350000,0 days 00:00:26.115000,0 days 00:52:04.040000,0 days 00:52:46.390000,0 days 00:53:12.505000,223.0,231.0,319.0,303.0,True,SOFT,6.0,True,0 days 00:51:27.241000,Alfa Romeo,ZHO,2,True,2022-06-10 14:36:29.129000,Practice 2
127,0 days 00:56:59.055000,24,0 days 00:01:45.355000,15,3,,,0 days 00:00:36.760000,0 days 00:00:42.568000,0 days 00:00:26.027000,0 days 00:55:50.460000,0 days 00:56:33.028000,0 days 00:56:59.055000,228.0,222.0,324.0,304.0,False,SOFT,8.0,True,0 days 00:55:13.700000,Alfa Romeo,ZHO,2,True,2022-06-10 14:40:15.588000,Practice 2
131,0 days 01:10:47.471000,24,0 days 00:01:49.876000,19,5,,,0 days 00:00:38.944000,0 days 00:00:44.216000,0 days 00:00:26.716000,0 days 01:09:36.539000,0 days 01:10:20.755000,0 days 01:10:47.471000,203.0,199.0,308.0,302.0,False,MEDIUM,11.0,False,0 days 01:08:57.595000,Alfa Romeo,ZHO,1,True,2022-06-10 14:53:59.483000,Practice 2
133,0 days 01:14:28.929000,24,0 days 00:01:49.883000,21,5,,,0 days 00:00:38.809000,0 days 00:00:44.377000,0 days 00:00:26.697000,0 days 01:13:17.855000,0 days 01:14:02.232000,0 days 01:14:28.929000,197.0,217.0,307.0,301.0,False,MEDIUM,13.0,False,0 days 01:12:39.046000,Alfa Romeo,ZHO,1,True,2022-06-10 14:57:40.934000,Practice 2
134,0 days 01:16:18.626000,24,0 days 00:01:49.697000,22,5,,,0 days 00:00:38.768000,0 days 00:00:44.226000,0 days 00:00:26.703000,0 days 01:15:07.697000,0 days 01:15:51.923000,0 days 01:16:18.626000,209.0,215.0,307.0,301.0,False,MEDIUM,14.0,False,0 days 01:14:28.929000,Alfa Romeo,ZHO,2,True,2022-06-10 14:59:30.817000,Practice 2
138,0 days 00:20:49.137000,23,0 days 00:01:48.983000,2,1,,,0 days 00:00:38.670000,0 days 00:00:44.067000,0 days 00:00:26.246000,0 days 00:19:38.824000,0 days 00:20:22.891000,0 days 00:20:49.137000,190.0,201.0,323.0,306.0,False,MEDIUM,2.0,True,0 days 00:19:00.154000,Williams,ALB,2,True,2022-06-10 14:04:02.042000,Practice 2
140,0 days 00:25:02.764000,23,0 days 00:01:47.475000,4,1,,,0 days 00:00:37.715000,0 days 00:00:43.610000,0 days 00:00:26.150000,0 days 00:23:53.004000,0 days 00:24:36.614000,0 days 00:25:02.764000,198.0,208.0,326.0,307.0,False,MEDIUM,4.0,True,0 days 00:23:15.289000,Williams,ALB,1,True,2022-06-10 14:08:17.177000,Practice 2
142,0 days 00:29:04.679000,23,0 days 00:01:47.416000,6,1,,,0 days 00:00:37.935000,0 days 00:00:43.297000,0 days 00:00:26.184000,0 days 00:27:55.198000,0 days 00:28:38.495000,0 days 00:29:04.679000,204.0,208.0,323.0,306.0,False,MEDIUM,6.0,True,0 days 00:27:17.263000,Williams,ALB,1,True,2022-06-10 14:12:19.151000,Practice 2
145,0 days 00:38:49.083000,23,0 days 00:01:46.633000,9,2,,,0 days 00:00:37.550000,0 days 00:00:42.930000,0 days 00:00:26.153000,0 days 00:37:40,0 days 00:38:22.930000,0 days 00:38:49.083000,193.0,222.0,316.0,304.0,False,SOFT,3.0,True,0 days 00:37:02.450000,Williams,ALB,1,True,2022-06-10 14:22:04.338000,Practice 2
147,0 days 00:42:54.007000,23,0 days 00:01:46.397000,11,2,,,0 days 00:00:37.422000,0 days 00:00:42.812000,0 days 00:00:26.163000,0 days 00:41:45.032000,0 days 00:42:27.844000,0 days 00:42:54.007000,200.0,220.0,320.0,304.0,True,SOFT,5.0,True,0 days 00:41:07.610000,Williams,ALB,1,True,2022-06-10 14:26:09.498000,Practice 2
151,0 days 00:21:06.952000,22,0 days 00:01:46.351000,2,1,,,0 days 00:00:37.596000,0 days 00:00:42.776000,0 days 00:00:25.979000,0 days 00:19:58.197000,0 days 00:20:40.973000,0 days 00:21:06.952000,216.0,216.0,332.0,309.0,False,MEDIUM,2.0,True,0 days 00:19:20.601000,AlphaTauri,TSU,1,True,2022-06-10 14:04:22.489000,Practice 2
153,0 days 00:25:14.558000,22,0 days 00:01:45.596000,4,1,,,0 days 00:00:37.010000,0 days 00:00:42.493000,0 days 00:00:26.093000,0 days 00:24:05.972000,0 days 00:24:48.465000,0 days 00:25:14.558000,216.0,224.0,328.0,306.0,False,MEDIUM,4.0,True,0 days 00:23:28.962000,AlphaTauri,TSU,1,True,2022-06-10 14:08:30.850000,Practice 2
155,0 days 00:29:15.171000,22,0 days 00:01:45.029000,6,1,,,0 days 00:00:36.805000,0 days 00:00:42.311000,0 days 00:00:25.913000,0 days 00:28:06.947000,0 days 00:28:49.258000,0 days 00:29:15.171000,224.0,220.0,328.0,308.0,False,MEDIUM,6.0,True,0 days 00:27:30.142000,AlphaTauri,TSU,1,True,2022-06-10 14:12:32.030000,Practice 2
158,0 days 00:43:54.061000,22,0 days 00:01:44.567000,9,2,,,0 days 00:00:36.575000,0 days 00:00:42.042000,0 days 00:00:25.950000,0 days 00:42:46.069000,0 days 00:43:28.111000,0 days 00:43:54.061000,225.0,227.0,328.0,306.0,True,SOFT,3.0,True,0 days 00:42:09.494000,AlphaTauri,TSU,1,True,2022-06-10 14:27:11.382000,Practice 2
160,0 days 00:48:04.738000,22,0 days 00:01:45.545000,11,2,,,0 days 00:00:36.674000,0 days 00:00:42.881000,0 days 00:00:25.990000,0 days 00:46:55.867000,0 days 00:47:38.748000,0 days 00:48:04.738000,219.0,220.0,328.0,308.0,False,SOFT,5.0,True,0 days 00:46:19.193000,AlphaTauri,TSU,1,True,2022-06-10 14:31:21.081000,Practice 2
164,0 days 01:02:28.244000,22,0 days 00:01:50.448000,15,3,,,0 days 00:00:39.155000,0 days 00:00:45.126000,0 days 00:00:26.167000,0 days 01:01:16.951000,0 days 01:02:02.077000,0 days 01:02:28.244000,,198.0,331.0,309.0,False,MEDIUM,10.0,False,0 days 01:00:37.796000,AlphaTauri,TSU,1,True,2022-06-10 14:45:39.684000,Practice 2
166,0 days 01:06:08.056000,22,0 days 00:01:48.914000,17,3,,,0 days 00:00:38.935000,0 days 00:00:44.069000,0 days 00:00:25.910000,0 days 01:04:58.077000,0 days 01:05:42.146000,0 days 01:06:08.056000,197.0,210.0,335.0,314.0,False,MEDIUM,12.0,False,0 days 01:04:19.142000,AlphaTauri,TSU,1,True,2022-06-10 14:49:21.030000,Practice 2
167,0 days 01:07:58.162000,22,0 days 00:01:50.106000,18,3,,,0 days 00:00:39.700000,0 days 00:00:44.378000,0 days 00:00:26.028000,0 days 01:06:47.756000,0 days 01:07:32.134000,0 days 01:07:58.162000,,209.0,320.0,312.0,False,MEDIUM,13.0,False,0 days 01:06:08.056000,AlphaTauri,TSU,2,True,2022-06-10 14:51:09.944000,Practice 2
168,0 days 01:09:47.306000,22,0 days 00:01:49.144000,19,3,,,0 days 00:00:38.891000,0 days 00:00:44.394000,0 days 00:00:25.859000,0 days 01:08:37.053000,0 days 01:09:21.447000,0 days 01:09:47.306000,200.0,206.0,335.0,315.0,False,MEDIUM,14.0,False,0 days 01:07:58.162000,AlphaTauri,TSU,1,True,2022-06-10 14:53:00.050000,Practice 2
170,0 days 01:13:37.442000,22,0 days 00:01:49.348000,21,3,,,0 days 00:00:38.562000,0 days 00:00:44.184000,0 days 00:00:26.602000,0 days 01:12:26.656000,0 days 01:13:10.840000,0 days 01:13:37.442000,206.0,207.0,305.0,305.0,False,MEDIUM,16.0,False,0 days 01:11:48.094000,AlphaTauri,TSU,1,True,2022-06-10 14:56:49.982000,Practice 2
171,0 days 01:15:26.784000,22,0 days 00:01:49.342000,22,3,,,0 days 00:00:38.696000,0 days 00:00:44.091000,0 days 00:00:26.555000,0 days 01:14:16.138000,0 days 01:15:00.229000,0 days 01:15:26.784000,211.0,208.0,321.0,306.0,False,MEDIUM,17.0,False,0 days 01:13:37.442000,AlphaTauri,TSU,2,True,2022-06-10 14:58:39.330000,Practice 2
176,0 days 00:21:54.803000,20,0 days 00:01:47.138000,3,1,,,0 days 00:00:37.959000,0 days 00:00:43.285000,0 days 00:00:25.894000,0 days 00:20:45.624000,0 days 00:21:28.909000,0 days 00:21:54.803000,206.0,203.0,322.0,311.0,False,MEDIUM,3.0,True,0 days 00:20:07.665000,Haas F1 Team,MAG,1,True,2022-06-10 14:05:09.553000,Practice 2
178,0 days 00:25:47.584000,20,0 days 00:01:46.754000,5,1,,,0 days 00:00:37.628000,0 days 00:00:42.987000,0 days 00:00:26.139000,0 days 00:24:38.458000,0 days 00:25:21.445000,0 days 00:25:47.584000,210.0,206.0,314.0,306.0,False,MEDIUM,5.0,True,0 days 00:24:00.830000,Haas F1 Team,MAG,1,True,2022-06-10 14:09:02.718000,Practice 2
180,0 days 00:29:36.113000,20,0 days 00:01:46.449000,7,1,,,0 days 00:00:37.606000,0 days 00:00:42.717000,0 days 00:00:26.126000,0 days 00:28:27.270000,0 days 00:29:09.987000,0 days 00:29:36.113000,202.0,209.0,316.0,308.0,False,MEDIUM,7.0,True,0 days 00:27:49.664000,Haas F1 Team,MAG,1,True,2022-06-10 14:12:51.552000,Practice 2
183,0 days 00:42:19.142000,20,0 days 00:01:45.588000,10,2,,,0 days 00:00:37.200000,0 days 00:00:42.324000,0 days 00:00:26.064000,0 days 00:41:10.754000,0 days 00:41:53.078000,0 days 00:42:19.142000,217.0,209.0,319.0,306.0,True,SOFT,3.0,True,0 days 00:40:33.554000,Haas F1 Team,MAG,1,True,2022-06-10 14:25:35.442000,Practice 2
186,0 days 00:48:14.886000,20,0 days 00:01:45.821000,13,2,,,0 days 00:00:37.190000,0 days 00:00:42.656000,0 days 00:00:25.975000,0 days 00:47:06.255000,0 days 00:47:48.911000,0 days 00:48:14.886000,215.0,213.0,320.0,307.0,False,SOFT,6.0,True,0 days 00:46:29.065000,Haas F1 Team,MAG,1,True,2022-06-10 14:31:30.953000,Practice 2
188,0 days 00:52:14.617000,20,0 days 00:01:45.790000,15,2,,,0 days 00:00:37.298000,0 days 00:00:42.393000,0 days 00:00:26.099000,0 days 00:51:06.125000,0 days 00:51:48.518000,0 days 00:52:14.617000,217.0,225.0,318.0,304.0,False,SOFT,8.0,True,0 days 00:50:28.827000,Haas F1 Team,MAG,2,True,2022-06-10 14:35:30.715000,Practice 2
193,0 days 01:09:01.675000,20,0 days 00:01:50.413000,20,3,,,0 days 00:00:39.213000,0 days 00:00:44.897000,0 days 00:00:26.303000,0 days 01:07:50.475000,0 days 01:08:35.372000,0 days 01:09:01.675000,201.0,196.0,305.0,310.0,False,MEDIUM,12.0,False,0 days 01:07:11.262000,Haas F1 Team,MAG,1,True,2022-06-10 14:52:13.150000,Practice 2
194,0 days 01:10:51.571000,20,0 days 00:01:49.896000,21,3,,,0 days 00:00:39.129000,0 days 00:00:44.760000,0 days 00:00:26.007000,0 days 01:09:40.804000,0 days 01:10:25.564000,0 days 01:10:51.571000,196.0,195.0,331.0,311.0,False,MEDIUM,13.0,False,0 days 01:09:01.675000,Haas F1 Team,MAG,1,True,2022-06-10 14:54:03.563000,Practice 2
202,0 days 00:22:11.181000,18,0 days 00:01:47.180000,3,1,,,0 days 00:00:37.530000,0 days 00:00:43.659000,0 days 00:00:25.991000,0 days 00:21:01.531000,0 days 00:21:45.190000,0 days 00:22:11.181000,215.0,199.0,331.0,309.0,False,MEDIUM,,True,0 days 00:20:24.001000,Aston Martin,STR,1,True,2022-06-10 14:05:25.889000,Practice 2
204,0 days 00:26:15.393000,18,0 days 00:01:47.078000,5,1,,,0 days 00:00:37.385000,0 days 00:00:43.513000,0 days 00:00:26.180000,0 days 00:25:05.700000,0 days 00:25:49.213000,0 days 00:26:15.393000,196.0,205.0,324.0,305.0,False,MEDIUM,,True,0 days 00:24:28.315000,Aston Martin,STR,1,True,2022-06-10 14:09:30.203000,Practice 2
206,0 days 00:30:14.396000,18,0 days 00:01:46.428000,7,1,,,0 days 00:00:37.412000,0 days 00:00:43.029000,0 days 00:00:25.987000,0 days 00:29:05.380000,0 days 00:29:48.409000,0 days 00:30:14.396000,208.0,207.0,324.0,309.0,False,MEDIUM,,True,0 days 00:28:27.968000,Aston Martin,STR,1,True,2022-06-10 14:13:29.856000,Practice 2
210,0 days 00:45:28.305000,18,0 days 00:01:44.874000,11,2,,,0 days 00:00:36.862000,0 days 00:00:42.200000,0 days 00:00:25.812000,0 days 00:44:20.293000,0 days 00:45:02.493000,0 days 00:45:28.305000,214.0,208.0,326.0,313.0,True,SOFT,4.0,True,0 days 00:43:43.431000,Aston Martin,STR,2,True,2022-06-10 14:28:45.319000,Practice 2
212,0 days 00:49:39.173000,18,0 days 00:01:45.744000,13,2,,,0 days 00:00:37.067000,0 days 00:00:42.549000,0 days 00:00:26.128000,0 days 00:48:30.496000,0 days 00:49:13.045000,0 days 00:49:39.173000,217.0,216.0,312.0,306.0,False,SOFT,6.0,True,0 days 00:47:53.429000,Aston Martin,STR,2,True,2022-06-10 14:32:55.317000,Practice 2
217,0 days 01:05:09.389000,18,0 days 00:01:49.905000,18,4,,,0 days 00:00:38.728000,0 days 00:00:44.766000,0 days 00:00:26.411000,0 days 01:03:58.212000,0 days 01:04:42.978000,0 days 01:05:09.389000,205.0,209.0,317.0,307.0,False,MEDIUM,12.0,False,0 days 01:03:19.484000,Aston Martin,STR,1,True,2022-06-10 14:48:21.372000,Practice 2
